"","date2","sel_tickers","am"
"144","2015-03-13"," BAC",545.737949366349
"145","2015-03-16"," CVX",558.089317972357
"146","2015-03-16"," GE",557.48696181729
"147","2015-03-16"," XOM",555.829480568214
"148","2015-03-17"," PTR",562.54018968694
"149","2015-03-17"," FB",564.245190703081
"150","2015-03-17"," C",563.731679139974
"151","2015-03-18"," TOT",579.602508198
"152","2015-03-18"," CVX",585.966797772012
"153","2015-03-18"," XOM",580.571399875385
"154","2015-03-19"," TOT",583.122757442027
"155","2015-03-19"," FB",593.742377782148
"156","2015-03-19"," MSFT",582.460155248849
"157","2015-03-20"," CVX",596.133182786108
"158","2015-03-20"," C",592.480647550557
"159","2015-03-20"," BAC",591.67118198441
"160","2015-03-23"," XOM",596.290086254831
"161","2015-03-23"," FB",597.034720132651
"162","2015-03-23"," AAPL",593.848484703266
"163","2015-03-24"," FB",599.943946503848
"164","2015-03-24"," GOOG",603.804240812604
"165","2015-03-24"," GOOGL",605.154748096238
"166","2015-03-25"," CVX",608.78640350667
"167","2015-03-25"," XOM",601.620615418326
"168","2015-03-25"," HSBC",598.813077469036
"169","2015-03-26"," FB",605.187620069323
"170","2015-03-26"," AAPL",610.344017958719
"171","2015-03-26","WFC",604.737787646023
"172","2015-03-27"," TOT",614.985367217333
"173","2015-03-27"," HSBC",607.03807090484
"174","2015-03-27"," JPM",607.368389129953
"175","2015-03-30"," CVX",621.009130422116
"176","2015-03-30"," XOM",619.638550065139
"177","2015-03-30"," AAPL",621.201765381526
"178","2015-03-31"," PTR",626.475101545928
"179","2015-03-31"," HSBC",621.784482175302
"180","2015-03-31"," C",623.764372876039
"181","2015-04-01"," PTR",631.909673851623
"182","2015-04-01"," GE",627.037169897392
"183","2015-04-01"," C",627.044845195614
"184","2015-04-02"," CVX",633.659511100553
"185","2015-04-02"," JPM",633.37340616134
"186","2015-04-02","WFC",633.557981881298
"187","2015-04-06"," FB",646.3890642077
"188","2015-04-06"," MSFT",652.53304105433
"189","2015-04-06"," AAPL",648.188987142218
"190","2015-04-07"," PTR",652.816048913257
"191","2015-04-07"," CVX",658.562947302489
"192","2015-04-07"," XOM",654.686768347136
"193","2015-04-08"," GOOG",659.286993170267
"194","2015-04-08"," GOOGL",658.764085212419
"195","2015-04-08"," BAC",659.580657859967
"196","2015-04-09"," PTR",674.587720233763
"197","2015-04-09"," GE",676.025854032359
"198","2015-04-09"," XOM",664.311616126957
"199","2015-04-10"," GE",705.805592704217
"200","2015-04-10"," AAPL",677.774222112161
"201","2015-04-10"," C",676.155431214199
"202","2015-04-13"," FB",695.628892014584
"203","2015-04-13"," MSFT",692.548626611987
"204","2015-04-13"," JPM",691.367986368962
"205","2015-04-14"," CVX",700.519095403787
"206","2015-04-14"," GE",699.48805674241
"207","2015-04-14"," XOM",701.522684064498
"208","2015-04-15"," TOT",708.476354655678
"209","2015-04-15"," MSFT",708.897291081871
"210","2015-04-15"," JPM",713.058670412541
"211","2015-04-16"," PTR",717.563335924356
"212","2015-04-16"," GOOGL",716.963974299412
"213","2015-04-16"," BAC",716.954955469274
"214","2015-04-17"," TOT",722.633265522031
"215","2015-04-17"," PTR",722.802945756718
"216","2015-04-17"," HSBC",717.160755231014
"217","2015-04-20"," FB",734.568590748716
"218","2015-04-20"," MSFT",741.24957364392
"219","2015-04-20"," GOOGL",735.424834974322
"220","2015-04-21"," CVX",734.9377156578
"221","2015-04-21"," FB",733.746592762141
"222","2015-04-21"," HSBC",735.629097635602
"223","2015-04-22"," GOOGL",743.051638661695
"224","2015-04-22"," AAPL",744.20236373677
"225","2015-04-22"," BAC",743.749009946258
"226","2015-04-23"," GOOG",751.915391451144
"227","2015-04-23"," GOOGL",753.193086876314
"228","2015-04-23"," AAPL",751.608628536947
"229","2015-04-24"," PTR",754.676290096882
"230","2015-04-24"," CVX",753.610893950731
"231","2015-04-24"," MSFT",788.64830763239
"232","2015-04-27"," MSFT",778.613967937425
"233","2015-04-27"," HSBC",768.596496306594
"234","2015-04-27","WFC",768.160537950273
"235","2015-04-28"," CVX",779.294374303842
"236","2015-04-28"," MSFT",794.081491209356
"237","2015-04-28","WFC",778.818102488691
"238","2015-04-29"," C",800.594699110763
"239","2015-04-29"," BAC",803.163686956149
"240","2015-04-29"," JPM",797.098946841984
"241","2015-04-30"," TOT",801.767826867904
"242","2015-04-30"," PTR",803.401690311526
"243","2015-04-30"," GE",800.87726885455
"244","2015-05-01"," GE",808.528763994454
"245","2015-05-01"," XOM",811.144938866468
"246","2015-05-01"," AAPL",820.142030016604
"247","2015-05-04"," BAC",828.388602604129
"248","2015-05-04"," JPM",826.554023827387
"249","2015-05-04","WFC",820.040610419706
"250","2015-05-05"," BAC",821.477378604734
"251","2015-05-05"," JPM",823.587631811915
"252","2015-05-05","WFC",824.846408286177
"253","2015-05-06"," TOT",822.388210071362
"254","2015-05-06"," FB",824.67650067041
"255","2015-05-06"," HSBC",824.671149195669
"256","2015-05-07"," GOOG",834.462640221819
"257","2015-05-07"," C",835.191967082891
"258","2015-05-07"," JPM",834.652469535862
"259","2015-05-08"," C",842.095709874431
"260","2015-05-08"," JPM",841.450182986924
"261","2015-05-08","WFC",848.084175910377
"262","2015-05-11"," C",844.659300832504
"263","2015-05-11"," BAC",845.928660148986
"264","2015-05-11"," JPM",846.333552184652
"265","2015-05-12"," PTR",857.285143262247
"266","2015-05-12"," GE",852.261869538078
"267","2015-05-12"," MSFT",854.665518107752
"268","2015-05-13"," GE",860.747853527639
"269","2015-05-13"," FB",862.655798598136
"270","2015-05-13"," C",862.374760904749
"271","2015-05-14"," FB",888.458723780334
"272","2015-05-14"," MSFT",874.308654763321
"273","2015-05-14"," AAPL",872.344152710328
"274","2015-05-15"," TOT",891.691789741942
"275","2015-05-15"," PTR",891.132531237959
"276","2015-05-15"," CVX",885.088727266926
"277","2015-05-18"," AAPL",901.842384646715
"278","2015-05-18"," BAC",900.209444000318
"279","2015-05-18"," JPM",897.683730717543
"280","2015-05-19"," C",908.78120436352
"281","2015-05-19"," BAC",909.675806736709
"282","2015-05-19","WFC",907.961114691771
"283","2015-05-20"," TOT",912.612212514876
"284","2015-05-20"," GE",918.778279748168
"285","2015-05-20"," MSFT",912.449717994579
"286","2015-05-21"," GOOG",922.366215394631
"287","2015-05-21"," GOOGL",925.601385925205
"288","2015-05-21"," AAPL",923.895174621127
"289","2015-05-22"," PTR",929.242048869225
"290","2015-05-22"," AAPL",930.553879125652
"291","2015-05-22"," C",927.158993993105
"292","2015-05-26"," GE",928.984973995994
"293","2015-05-26"," MSFT",924.223926004264
"294","2015-05-26","WFC",923.839604920522
"295","2015-05-27"," TOT",941.750004508513
"296","2015-05-27"," MSFT",941.30206658467
"297","2015-05-27"," GOOG",937.827238358746
"298","2015-05-28"," CVX",942.850230244661
"299","2015-05-28"," GE",944.738056707857
"300","2015-05-28"," GOOG",943.386573430698
"301","2015-05-29"," CVX",942.377365035911
"302","2015-05-29"," XOM",944.767179647218
"303","2015-05-29","WFC",938.793162131008
"304","2015-06-01"," FB",953.739092777849
"305","2015-06-01"," MSFT",945.382041395411
"306","2015-06-01"," AAPL",943.859143565209
"307","2015-06-02"," GOOG",958.773871081224
"308","2015-06-02"," GOOGL",958.94691381413
"309","2015-06-02"," BAC",959.132939490303
"310","2015-06-03"," FB",971.800133251109
"311","2015-06-03"," C",969.230719294736
"312","2015-06-03"," BAC",973.907908079843
"313","2015-06-04"," FB",970.581717906516
"314","2015-06-04"," GOOGL",970.784014656503
"315","2015-06-04"," JPM",971.93939921659
"316","2015-06-05"," TOT",984.477277114229
"317","2015-06-05"," HSBC",978.777589844245
"318","2015-06-05"," BAC",979.650124731213
"319","2015-06-08"," TOT",985.32382995093
"320","2015-06-08"," PTR",982.656184672796
"321","2015-06-08"," XOM",988.775955603015
"322","2015-06-09"," C",993.211782641451
"323","2015-06-09"," BAC",1000.61480968117
"324","2015-06-09","WFC",993.823338334627
"325","2015-06-10"," FB",1012.26987297042
"326","2015-06-10"," MSFT",1013.71738936182
"327","2015-06-10"," GOOG",1009.67320682736
"328","2015-06-11"," HSBC",1014.23703138842
"329","2015-06-11"," C",1012.06370086987
"330","2015-06-11"," JPM",1014.25514416256
"331","2015-06-12"," FB",1015.51150714689
"332","2015-06-12"," HSBC",1018.23969658294
"333","2015-06-12"," BAC",1015.84181286693
"334","2015-06-15"," TOT",1028.53156066496
"335","2015-06-15"," AAPL",1023.14130335503
"336","2015-06-15"," BAC",1024.74294960734
"337","2015-06-16"," TOT",1036.14525489957
"338","2015-06-16"," XOM",1036.11695187409
"339","2015-06-16"," MSFT",1036.32594305503
"340","2015-06-17"," GE",1039.24474596104
"341","2015-06-17"," MSFT",1041.63421405221
"342","2015-06-17"," GOOGL",1038.43786009695
"343","2015-06-18"," FB",1055.94717880906
"344","2015-06-18"," MSFT",1051.02032186893
"345","2015-06-18"," GOOGL",1055.29295409466
"346","2015-06-19"," PTR",1056.45029172145
"347","2015-06-19"," XOM",1057.6865247419
"348","2015-06-19"," GOOGL",1055.98090686128
"349","2015-06-22"," FB",1073.55540048612
"350","2015-06-22"," BAC",1063.40151341831
"351","2015-06-22","WFC",1062.76199500292
"352","2015-06-23"," TOT",1074.67199148071
"353","2015-06-23"," FB",1103.23012268649
"354","2015-06-23"," GOOGL",1073.43210040351
"355","2015-06-24"," TOT",1086.50160581731
"356","2015-06-24"," FB",1098.61412630027
"357","2015-06-24"," AAPL",1091.4456930018
"358","2015-06-25"," TOT",1086.94628170698
"359","2015-06-25"," GOOG",1084.80952678295
"360","2015-06-25"," GOOGL",1087.60639961543
"361","2015-06-26"," CVX",1090.43538030565
"362","2015-06-26"," GE",1088.46303158812
"363","2015-06-26","WFC",1088.34884526543
"364","2015-06-29"," TOT",1083.63591787538
