"","date2","sel_tickers","am"
"92","2015-01-23"," TOT",151.16954497537
"93","2015-01-23"," GE",151.390213878716
"94","2015-01-23"," FB",151.43121726114
"95","2015-01-23"," GOOG",152.310886362699
"96","2015-01-23"," GOOGL",152.181742326973
"97","2015-01-23"," AAPL",151.995822052799
"98","2015-01-23"," HSBC",151.436716609409
"99","2015-01-26"," TOT",154.099141966776
"100","2015-01-26"," CVX",154.050976484554
"101","2015-01-26"," XOM",153.627681539538
"102","2015-01-26"," C",152.985267783432
"103","2015-01-26"," BAC",152.956838771248
"104","2015-01-26"," JPM",152.670439987355
"105","2015-01-26","WFC",153.623327683349
"106","2015-01-27"," TOT",155.331943353816
"107","2015-01-27"," CVX",153.643409741318
"108","2015-01-27"," HSBC",153.594035798409
"109","2015-01-27"," C",154.292850467064
"110","2015-01-27"," BAC",154.219878909428
"111","2015-01-27"," JPM",153.841135658741
"112","2015-01-27","WFC",153.546472335694
"113","2015-01-28"," PTR",151.043182486594
"114","2015-01-28"," FB",152.744807427405
"115","2015-01-28"," GOOG",150.300748520323
"116","2015-01-28"," GOOGL",150.378290493642
"117","2015-01-28"," AAPL",151.028453671476
"118","2015-01-28"," HSBC",152.655741234726
"119","2015-01-28","WFC",150.743568189928
"120","2015-01-29"," TOT",153.137848888715
"121","2015-01-29"," GE",152.793541683554
"122","2015-01-29"," FB",153.534329352986
"123","2015-01-29"," MSFT",155.262188493405
"124","2015-01-29"," AAPL",154.625898612878
"125","2015-01-29"," C",153.038237142922
"126","2015-01-29","WFC",152.776432969129
"127","2015-01-30"," TOT",154.585849778645
"128","2015-01-30"," PTR",154.006871553703
"129","2015-01-30"," CVX",155.00144847371
"130","2015-01-30"," GE",153.659822528831
"131","2015-01-30"," XOM",154.053672101558
"132","2015-01-30"," GOOG",159.151460559537
"133","2015-01-30"," GOOGL",159.085276259994
"134","2015-02-02"," TOT",157.583826348136
"135","2015-02-02"," CVX",158.762775649975
"136","2015-02-02"," XOM",158.714353183799
"137","2015-02-02"," MSFT",158.295112063116
"138","2015-02-02"," BAC",157.585896482498
"139","2015-02-02"," JPM",158.332327786879
"140","2015-02-02","WFC",157.498265982797
"141","2015-02-03"," TOT",159.490732090453
"142","2015-02-03"," PTR",161.185406419456
"143","2015-02-03"," CVX",160.796929251775
"144","2015-02-03"," XOM",160.458541447838
"145","2015-02-03"," HSBC",160.057700049586
"146","2015-02-03"," BAC",160.843382077117
"147","2015-02-03"," JPM",160.401005085885
"148","2015-02-04"," TOT",160.46195663173
"149","2015-02-04"," FB",161.615902746652
"150","2015-02-04"," AAPL",161.897304879997
"151","2015-02-04"," HSBC",160.77179262379
"152","2015-02-04"," BAC",160.46195663173
"153","2015-02-04"," JPM",160.632912800326
"154","2015-02-04","WFC",160.46195663173
"155","2015-02-05"," TOT",161.904881594158
"156","2015-02-05"," PTR",161.982049493343
"157","2015-02-05"," GE",162.559312362211
"158","2015-02-05"," MSFT",161.777078294901
"159","2015-02-05"," GOOG",162.064768461174
"160","2015-02-05"," HSBC",161.863401434837
"161","2015-02-05","WFC",162.200069725614
"162","2015-02-06"," CVX",161.976328150608
"163","2015-02-06"," GE",161.918152120532
"164","2015-02-06"," GOOG",163.082158872717
"165","2015-02-06"," GOOGL",162.926072097873
"166","2015-02-06"," BAC",163.939161477329
"167","2015-02-06"," JPM",162.443065203043
"168","2015-02-06","WFC",163.038340492404
"169","2015-02-09"," TOT",163.915009727134
"170","2015-02-09"," CVX",163.634736200644
"171","2015-02-09"," GE",163.891214146662
"172","2015-02-09"," FB",163.617678903562
"173","2015-02-09"," AAPL",164.366783959119
"174","2015-02-09"," C",163.926370407825
"175","2015-02-09"," JPM",163.894290319514
"176","2015-02-10"," TOT",163.892297666351
"177","2015-02-10"," FB",164.636778428501
"178","2015-02-10"," GOOG",166.257951869327
"179","2015-02-10"," GOOGL",166.359220920055
"180","2015-02-10"," AAPL",166.415386810465
"181","2015-02-10"," JPM",164.004514722564
"182","2015-02-10","WFC",163.742270657068
"183","2015-02-11"," TOT",165.852792552634
"184","2015-02-11"," CVX",166.558504449444
"185","2015-02-11"," XOM",166.107439033045
"186","2015-02-11"," FB",168.16515886182
"187","2015-02-11"," AAPL",167.88060639771
"188","2015-02-11"," C",166.823779767329
"189","2015-02-11"," JPM",165.925279903853
"190","2015-02-12"," TOT",168.615392190348
"191","2015-02-12"," GOOG",168.522123836827
"192","2015-02-12"," GOOGL",168.721284206236
"193","2015-02-12"," C",169.931304767625
"194","2015-02-12"," BAC",169.401211003682
"195","2015-02-12"," JPM",168.570133775999
"196","2015-02-12","WFC",168.820872728894
"197","2015-02-13"," CVX",171.10993110403
"198","2015-02-13"," GE",170.021989155387
"199","2015-02-13"," XOM",170.161381823145
"200","2015-02-13"," MSFT",170.848597304788
"201","2015-02-13"," GOOG",170.70016632928
"202","2015-02-13"," GOOGL",170.066572508946
"203","2015-02-13","WFC",170.015805939244
"204","2015-02-17"," TOT",172.22231454452
"205","2015-02-17"," PTR",172.11031598099
"206","2015-02-17"," XOM",170.968994039925
"207","2015-02-17"," FB",171.096722164339
"208","2015-02-17"," C",172.892925541696
"209","2015-02-17"," BAC",171.552504510899
"210","2015-02-17"," JPM",172.542256880445
"211","2015-02-18"," TOT",171.784336205423
"212","2015-02-18"," PTR",172.180404931559
"213","2015-02-18"," GE",171.640376853338
"214","2015-02-18"," FB",173.65539519302
"215","2015-02-18"," AAPL",173.380473058015
"216","2015-02-18"," HSBC",171.838643297999
"217","2015-02-18"," C",172.314427753251
"218","2015-02-19"," CVX",172.63814798489
"219","2015-02-19"," FB",177.840499246557
"220","2015-02-19"," MSFT",173.676766670341
"221","2015-02-19"," GOOG",173.946778220703
"222","2015-02-19"," GOOGL",173.664026373079
"223","2015-02-19"," JPM",172.632320893585
"224","2015-02-19","WFC",172.874438261308
"225","2015-02-20"," TOT",177.213886723394
"226","2015-02-20"," GE",176.202645892018
"227","2015-02-20"," MSFT",175.29499499104
"228","2015-02-20"," C",176.38280229271
"229","2015-02-20"," BAC",176.481957871547
"230","2015-02-20"," JPM",176.373620576536
"231","2015-02-20","WFC",175.238478745649
"232","2015-02-23"," TOT",176.203470861621
"233","2015-02-23"," CVX",176.284174233067
"234","2015-02-23"," GE",175.820513016497
"235","2015-02-23"," MSFT",177.983877786998
"236","2015-02-23"," AAPL",180.207492618696
"237","2015-02-23"," HSBC",177.440605451552
"238","2015-02-23","WFC",177.522929584879
"239","2015-02-24"," TOT",178.722015799585
"240","2015-02-24"," GE",179.258097285614
"241","2015-02-24"," GOOG",179.389727840724
"242","2015-02-24"," GOOGL",179.720790569401
"243","2015-02-24"," HSBC",179.181871453512
"244","2015-02-24"," C",179.007445893083
"245","2015-02-24"," JPM",179.02972128748
"246","2015-02-25"," TOT",181.441645689991
"247","2015-02-25"," GE",182.425830813303
"248","2015-02-25"," FB",181.60669492387
"249","2015-02-25"," GOOG",181.852002057928
"250","2015-02-25"," GOOGL",182.145600114286
"251","2015-02-25"," C",180.7135547639
"252","2015-02-25"," BAC",180.500608819331
"253","2015-02-26"," FB",182.730991196545
"254","2015-02-26"," GOOG",185.626866294728
"255","2015-02-26"," GOOGL",186.033631015876
"256","2015-02-26"," AAPL",183.824017087053
"257","2015-02-26"," HSBC",182.585025687675
"258","2015-02-26"," C",182.852341703546
"259","2015-02-26"," JPM",183.1624798355
"260","2015-02-27"," PTR",186.036936078809
"261","2015-02-27"," GE",184.969467594415
"262","2015-02-27"," GOOG",185.210561642304
"263","2015-02-27"," GOOGL",185.306282321477
"264","2015-02-27"," C",184.182120429253
"265","2015-02-27"," BAC",184.180245355453
"266","2015-02-27"," JPM",184.281848619097
"267","2015-03-02"," GE",186.524141015637
"268","2015-03-02"," FB",186.636271382169
"269","2015-03-02"," GOOG",188.446552828072
"270","2015-03-02"," GOOGL",187.496153220162
"271","2015-03-02"," C",188.654876813247
"272","2015-03-02"," BAC",187.456995410382
"273","2015-03-02","WFC",187.445569760503
"274","2015-03-03"," TOT",189.919742873894
"275","2015-03-03"," PTR",188.153539337541
"276","2015-03-03"," GOOG",188.571584221451
"277","2015-03-03"," GOOGL",188.316815558965
"278","2015-03-03"," AAPL",188.104577098637
"279","2015-03-03"," BAC",187.639914012538
"280","2015-03-03"," JPM",188.496293762163
"281","2015-03-04"," TOT",189.38973795829
"282","2015-03-04"," FB",192.259907919699
"283","2015-03-04"," MSFT",188.676595950452
"284","2015-03-04"," GOOG",188.95180043079
"285","2015-03-04"," GOOGL",188.901727274298
"286","2015-03-04"," C",189.127028209889
"287","2015-03-04"," JPM",189.955619279327
"288","2015-03-05"," GE",191.089079764999
"289","2015-03-05"," FB",189.562216041347
"290","2015-03-05"," MSFT",189.78500651849
"291","2015-03-05"," GOOG",189.711134884537
"292","2015-03-05"," GOOGL",190.201008481769
"293","2015-03-05"," HSBC",189.913902660075
"294","2015-03-05"," BAC",190.561720484932
"295","2015-03-06"," TOT",188.30036978282
"296","2015-03-06"," CVX",188.895514306403
"297","2015-03-06"," XOM",188.401569447369
"298","2015-03-06"," FB",188.026201012867
"299","2015-03-06"," HSBC",188.44501134733
"300","2015-03-06"," BAC",192.73182381432
"301","2015-03-06","WFC",188.769124043409
"302","2015-03-09"," CVX",189.720165905375
"303","2015-03-09"," GE",189.970471827473
"304","2015-03-09"," MSFT",192.039267858184
"305","2015-03-09"," GOOG",189.745162462938
"306","2015-03-09"," GOOGL",190.134537735167
"307","2015-03-09"," C",189.331679315601
"308","2015-03-09"," JPM",191.132547040213
"309","2015-03-10"," TOT",188.392537932596
"310","2015-03-10"," PTR",188.79588988897
"311","2015-03-10"," CVX",188.682815850247
"312","2015-03-10"," XOM",189.039887755766
"313","2015-03-10"," FB",187.993315405102
"314","2015-03-10"," MSFT",188.858364151697
"315","2015-03-10"," HSBC",188.075770775312
"316","2015-03-11"," CVX",188.584796367669
"317","2015-03-11"," FB",187.990963280062
"318","2015-03-11"," HSBC",188.458732928274
"319","2015-03-11"," C",191.141738506949
"320","2015-03-11"," BAC",190.798637040202
"321","2015-03-11"," JPM",188.893299208737
"322","2015-03-11","WFC",187.953366735319
"323","2015-03-12"," GE",190.090257366724
"324","2015-03-12"," FB",191.127187862623
"325","2015-03-12"," GOOG",189.800699773751
"326","2015-03-12"," GOOGL",190.028283607194
"327","2015-03-12"," AAPL",192.426253934003
"328","2015-03-12"," JPM",191.362430949226
"329","2015-03-12","WFC",192.82894153293
"330","2015-03-13"," PTR",190.823720499825
"331","2015-03-13"," CVX",190.682061876398
"332","2015-03-13"," XOM",191.026529480053
"333","2015-03-13"," MSFT",194.287601570316
"334","2015-03-13"," HSBC",191.509693736729
"335","2015-03-13"," BAC",191.213706900325
"336","2015-03-13","WFC",190.5782973647
"337","2015-03-16"," TOT",193.648357779768
"338","2015-03-16"," CVX",194.635433924963
"339","2015-03-16"," GE",194.425360290074
"340","2015-03-16"," XOM",193.847308405282
"341","2015-03-16"," GOOG",192.682972460084
"342","2015-03-16"," GOOGL",193.065021986908
"343","2015-03-16"," AAPL",193.0995396907
"344","2015-03-17"," PTR",195.507596472856
"345","2015-03-17"," CVX",195.27582238979
"346","2015-03-17"," FB",196.100159736353
"347","2015-03-17"," MSFT",195.173683017344
"348","2015-03-17"," AAPL",195.382415232503
"349","2015-03-17"," C",195.921691756101
"350","2015-03-17","WFC",195.059558001004
"351","2015-03-18"," TOT",201.072936369273
"352","2015-03-18"," PTR",199.89599662804
"353","2015-03-18"," CVX",203.28080533887
"354","2015-03-18"," XOM",201.409059646588
"355","2015-03-18"," FB",199.583488386144
"356","2015-03-18"," MSFT",200.537531907304
"357","2015-03-18"," HSBC",199.186763610651
"358","2015-03-19"," TOT",201.080503159547
"359","2015-03-19"," PTR",200.394176984296
"360","2015-03-19"," CVX",200.041128953219
"361","2015-03-19"," FB",204.742508413333
"362","2015-03-19"," MSFT",200.85201545143
"363","2015-03-19"," GOOG",200.207196003198
"364","2015-03-19"," GOOGL",200.407283315409
"365","2015-03-20"," TOT",202.785092010114
"366","2015-03-20"," PTR",202.72309178731
"367","2015-03-20"," CVX",204.426941569031
"368","2015-03-20"," MSFT",202.615601942715
"369","2015-03-20"," C",203.174408362127
"370","2015-03-20"," BAC",202.8968251395
"371","2015-03-20","WFC",202.841883651112
"372","2015-03-23"," GE",202.986559986137
"373","2015-03-23"," XOM",204.045530243634
"374","2015-03-23"," FB",204.300337791067
"375","2015-03-23"," MSFT",202.971553389264
"376","2015-03-23"," GOOGL",202.840230436662
"377","2015-03-23"," AAPL",203.210034409112
"378","2015-03-23"," HSBC",203.019273961186
"379","2015-03-24"," GE",202.457782434727
"380","2015-03-24"," FB",204.779324980109
"381","2015-03-24"," MSFT",203.909460754089
"382","2015-03-24"," GOOG",206.096962181681
"383","2015-03-24"," GOOGL",206.557931863157
"384","2015-03-24"," AAPL",202.476042283601
"385","2015-03-24"," HSBC",202.820458007679
"386","2015-03-25"," TOT",202.408513754791
"387","2015-03-25"," PTR",202.117386084144
"388","2015-03-25"," CVX",206.127006237544
"389","2015-03-25"," GE",201.567469188172
"390","2015-03-25"," XOM",203.700765379544
"391","2015-03-25"," HSBC",202.750170246256
"392","2015-03-25"," C",201.800289661949
"393","2015-03-26"," GE",202.924514364628
"394","2015-03-26"," FB",203.635927127088
"395","2015-03-26"," AAPL",205.370972309808
"396","2015-03-26"," C",202.924514364628
"397","2015-03-26"," BAC",203.320075120479
"398","2015-03-26"," JPM",203.197549298706
"399","2015-03-26","WFC",203.484565731823
"400","2015-03-27"," TOT",206.311720588254
"401","2015-03-27"," GE",203.061069632241
"402","2015-03-27"," XOM",202.437002131534
"403","2015-03-27"," FB",203.355872776921
"404","2015-03-27"," MSFT",202.808645839024
"405","2015-03-27"," HSBC",203.645627852839
"406","2015-03-27"," JPM",203.756441104212
"407","2015-03-30"," PTR",206.091016819338
"408","2015-03-30"," CVX",207.369090731658
"409","2015-03-30"," XOM",206.911422738583
"410","2015-03-30"," AAPL",207.433415931432
"411","2015-03-30"," C",204.854950785187
"412","2015-03-30"," BAC",204.945726898068
"413","2015-03-30","WFC",205.04784493443
"414","2015-03-31"," TOT",205.927488760996
"415","2015-03-31"," PTR",208.038873940648
"416","2015-03-31"," XOM",206.45768452013
"417","2015-03-31"," HSBC",206.481220381007
"418","2015-03-31"," C",207.138699394763
"419","2015-03-31"," JPM",205.618183857277
"420","2015-03-31","WFC",205.828502123699
"421","2015-04-01"," PTR",209.113516002722
"422","2015-04-01"," GE",207.501091829191
"423","2015-04-01"," MSFT",207.109012814504
"424","2015-04-01"," AAPL",205.555667908947
"425","2015-04-01"," HSBC",206.643089877316
"426","2015-04-01"," C",207.503631762767
"427","2015-04-01"," BAC",206.364750327152
"428","2015-04-02"," CVX",208.758768260288
"429","2015-04-02"," GE",208.19821701838
"430","2015-04-02"," XOM",207.630209709704
"431","2015-04-02"," C",207.834340248786
"432","2015-04-02"," BAC",208.589474122052
"433","2015-04-02"," JPM",208.664511149558
"434","2015-04-02","WFC",208.725319516313
"435","2015-04-06"," PTR",211.73200901849
"436","2015-04-06"," GE",210.685793924452
"437","2015-04-06"," FB",212.571714553581
"438","2015-04-06"," MSFT",214.592224745948
"439","2015-04-06"," GOOGL",210.318756101613
"440","2015-04-06"," AAPL",213.163637785952
"441","2015-04-06"," JPM",210.255357333667
"442","2015-04-07"," PTR",213.136588744914
"443","2015-04-07"," CVX",215.012881952753
"444","2015-04-07"," XOM",213.747356141487
"445","2015-04-07"," MSFT",211.495359296232
"446","2015-04-07"," GOOG",211.485336294511
"447","2015-04-07"," GOOGL",211.852245966359
"448","2015-04-07"," HSBC",211.562257005387
"449","2015-04-08"," PTR",213.02931545888
"450","2015-04-08"," GOOG",213.888697796977
"451","2015-04-08"," GOOGL",213.719053767396
"452","2015-04-08"," C",213.518410741057
"453","2015-04-08"," BAC",213.983969747917
"454","2015-04-08"," JPM",212.578320452554
"455","2015-04-08","WFC",212.691919656722
"456","2015-04-09"," PTR",218.320836862968
"457","2015-04-09"," GE",218.786268659327
"458","2015-04-09"," XOM",214.995120160755
"459","2015-04-09"," MSFT",214.533805908249
"460","2015-04-09"," AAPL",214.547843959313
"461","2015-04-09"," C",214.993925433005
"462","2015-04-09"," BAC",214.436222252375
"463","2015-04-10"," TOT",216.475737173791
"464","2015-04-10"," PTR",217.118460280277
"465","2015-04-10"," GE",226.779031180674
"466","2015-04-10"," XOM",216.282270677815
"467","2015-04-10"," AAPL",217.772405090936
"468","2015-04-10"," C",217.252279102535
"469","2015-04-10"," JPM",217.033153748365
"470","2015-04-13"," FB",221.26640520944
"471","2015-04-13"," MSFT",220.286630992832
"472","2015-04-13"," GOOG",218.695895571609
"473","2015-04-13"," GOOGL",219.02236322416
"474","2015-04-13"," C",219.136667304263
"475","2015-04-13"," JPM",219.911091642154
"476","2015-04-13","WFC",219.432713561403
"477","2015-04-14"," TOT",221.33854137996
"478","2015-04-14"," PTR",220.641412600103
"479","2015-04-14"," CVX",222.004102312819
"480","2015-04-14"," GE",221.677352030106
"481","2015-04-14"," XOM",222.322153314104
"482","2015-04-14"," FB",220.603276356268
"483","2015-04-14","WFC",220.737895539572
"484","2015-04-15"," TOT",223.849159885727
"485","2015-04-15"," PTR",223.000506196329
"486","2015-04-15"," XOM",223.719680604425
"487","2015-04-15"," MSFT",223.982158347496
"488","2015-04-15"," HSBC",223.082155609786
"489","2015-04-15"," JPM",225.296981716003
"490","2015-04-15","WFC",223.123279114856
"491","2015-04-16"," PTR",226.05932425989
"492","2015-04-16"," CVX",224.25127026315
"493","2015-04-16"," MSFT",224.841918685733
"494","2015-04-16"," GOOG",225.368537875127
"495","2015-04-16"," GOOGL",225.870502901358
"496","2015-04-16"," BAC",225.8676616321
"497","2015-04-16","WFC",224.870756450087
"498","2015-04-17"," TOT",227.023511106471
"499","2015-04-17"," PTR",227.076840629955
"500","2015-04-17"," CVX",224.7892361359
"501","2015-04-17"," GE",224.070853433623
"502","2015-04-17"," XOM",224.761320935394
"503","2015-04-17"," MSFT",225.03393911628
"504","2015-04-17"," HSBC",225.304281723921
"505","2015-04-20"," PTR",225.9427508588
"506","2015-04-20"," CVX",226.918532977481
"507","2015-04-20"," FB",229.722475042849
"508","2015-04-20"," MSFT",231.811826460449
"509","2015-04-20"," GOOG",229.631916943534
"510","2015-04-20"," GOOGL",229.990249278264
"511","2015-04-20"," AAPL",229.081624883719
"512","2015-04-21"," CVX",228.348269154038
"513","2015-04-21"," XOM",227.703754500449
"514","2015-04-21"," FB",227.978182212276
"515","2015-04-21"," GOOGL",227.593094840635
"516","2015-04-21"," HSBC",228.563084470482
"517","2015-04-21"," BAC",227.546146930324
"518","2015-04-21","WFC",227.880667967349
"519","2015-04-22"," GE",229.737551065067
"520","2015-04-22"," MSFT",229.654214467074
"521","2015-04-22"," GOOG",230.062531884974
"522","2015-04-22"," GOOGL",230.513566147686
"523","2015-04-22"," AAPL",230.870550409492
"524","2015-04-22"," C",230.462027841324
"525","2015-04-22"," BAC",230.729908503142
"526","2015-04-23"," TOT",232.512072680416
"527","2015-04-23"," MSFT",232.706253250615
"528","2015-04-23"," GOOG",232.844104874572
"529","2015-04-23"," GOOGL",233.239766209555
"530","2015-04-23"," AAPL",232.749110228928
"531","2015-04-23"," HSBC",231.848791278275
"532","2015-04-23","WFC",232.194686933444
"533","2015-04-24"," PTR",233.338544651526
"534","2015-04-24"," CVX",233.009134559435
"535","2015-04-24"," MSFT",243.842360969373
"536","2015-04-24"," AAPL",232.210647101156
"537","2015-04-24"," HSBC",232.438789697592
"538","2015-04-24"," JPM",232.473537892013
"539","2015-04-24","WFC",232.330149258409
"540","2015-04-27"," TOT",234.234737732786
"541","2015-04-27"," PTR",234.969555528528
"542","2015-04-27"," FB",234.349184825643
"543","2015-04-27"," MSFT",238.202299414399
"544","2015-04-27"," AAPL",234.836650738338
"545","2015-04-27"," HSBC",235.137642376325
"546","2015-04-27","WFC",235.00426911666
"547","2015-04-28"," CVX",237.535053292067
"548","2015-04-28"," GE",236.731705706816
"549","2015-04-28"," XOM",236.812136916924
"550","2015-04-28"," MSFT",242.042282803796
"551","2015-04-28"," HSBC",237.016896569681
"552","2015-04-28"," C",236.811031252439
"553","2015-04-28","WFC",237.389881897631
"554","2015-04-29"," TOT",239.221363099933
"555","2015-04-29"," PTR",239.809683156075
"556","2015-04-29"," CVX",239.715101148989
"557","2015-04-29"," MSFT",239.421987276854
"558","2015-04-29"," C",242.775345023304
"559","2015-04-29"," BAC",243.55437455125
"560","2015-04-29"," JPM",241.715279969024
"561","2015-04-30"," TOT",241.333666243912
"562","2015-04-30"," PTR",241.825486437648
"563","2015-04-30"," GE",241.065630621848
"564","2015-04-30"," MSFT",240.59079300325
"565","2015-04-30"," HSBC",240.742070410149
"566","2015-04-30"," BAC",239.833707394742
"567","2015-04-30"," JPM",239.675179271365
"568","2015-05-01"," TOT",242.10547282351
"569","2015-05-01"," PTR",241.525761791268
"570","2015-05-01"," GE",242.678708385788
"571","2015-05-01"," XOM",243.463949390345
"572","2015-05-01"," AAPL",246.164412944365
"573","2015-05-01"," C",241.262313674964
"574","2015-05-01"," BAC",242.378790615225
"575","2015-05-04"," PTR",244.218125421723
"576","2015-05-04"," GOOG",243.811464628411
"577","2015-05-04"," GOOGL",243.612298201309
"578","2015-05-04"," C",244.23985575846
"579","2015-05-04"," BAC",247.310048843125
"580","2015-05-04"," JPM",246.762347238521
"581","2015-05-04","WFC",244.817809876556
"582","2015-05-05"," TOT",243.364844553059
"583","2015-05-05"," PTR",242.954524122174
"584","2015-05-05"," CVX",242.186771726689
"585","2015-05-05"," MSFT",243.840424305012
"586","2015-05-05"," BAC",243.923100809742
"587","2015-05-05"," JPM",244.549702977003
"588","2015-05-05","WFC",244.923474268612
"589","2015-05-06"," TOT",243.406530796082
"590","2015-05-06"," GE",241.962765686213
"591","2015-05-06"," FB",244.083832543433
"592","2015-05-06"," HSBC",244.082248639364
"593","2015-05-06"," BAC",242.634925837281
"594","2015-05-06"," JPM",241.374065095666
"595","2015-05-06","WFC",241.435520573515
"596","2015-05-07"," PTR",245.285512897736
"597","2015-05-07"," GE",245.06782503165
"598","2015-05-07"," MSFT",244.967002710799
"599","2015-05-07"," GOOG",245.819478005761
"600","2015-05-07"," GOOGL",245.492230207965
"601","2015-05-07"," C",246.034326148318
"602","2015-05-07"," JPM",245.875398715256
"603","2015-05-08"," XOM",246.948978100123
"604","2015-05-08"," MSFT",246.53859032456
"605","2015-05-08"," AAPL",247.327695605857
"606","2015-05-08"," C",247.660749001604
"607","2015-05-08"," BAC",247.461594560627
"608","2015-05-08"," JPM",247.470899236802
"609","2015-05-08","WFC",249.421959712503
"610","2015-05-11"," TOT",246.752434435171
"611","2015-05-11"," MSFT",246.610119544426
"612","2015-05-11"," GOOGL",246.324128253283
"613","2015-05-11"," HSBC",247.245003872646
"614","2015-05-11"," C",247.776784788107
"615","2015-05-11"," BAC",248.149145300646
"616","2015-05-11"," JPM",248.267918451767
"617","2015-05-12"," TOT",248.90553245488
"618","2015-05-12"," PTR",250.709068497604
"619","2015-05-12"," GE",249.240035368903
"620","2015-05-12"," XOM",247.673638794061
"621","2015-05-12"," MSFT",249.942971257429
"622","2015-05-12"," AAPL",247.835276458268
"623","2015-05-12","WFC",248.019047798953
"624","2015-05-13"," GE",250.653893653951
"625","2015-05-13"," FB",251.209496388059
"626","2015-05-13"," HSBC",249.419829342639
"627","2015-05-13"," C",251.12765686697
"628","2015-05-13"," BAC",249.35782744269
"629","2015-05-13"," JPM",249.284127071052
"630","2015-05-13","WFC",249.486983548204
"631","2015-05-14"," CVX",251.072598307486
"632","2015-05-14"," FB",257.7752151948
"633","2015-05-14"," MSFT",253.669749191425
