"","date2","sel_tickers","am"
"136","2015-07-20"," FB",6472.47376686506
"137","2015-07-21"," GOOGL",6571.42041508125
"138","2015-07-22"," AAPL",6745.41585626361
"139","2015-07-23"," MSFT",6870.57974564292
"140","2015-07-24"," MSFT",6875.06898244873
"141","2015-07-27"," GE",6985.43583983777
"142","2015-07-28"," XOM",7229.09412882357
"143","2015-07-29"," PTR",7394.998224533
"144","2015-07-30"," MSFT",7494.11042773713
"145","2015-07-31"," GE",7456.96811763518
"146","2015-08-03"," GOOGL",7537.01867037799
"147","2015-08-04"," MSFT",7664.38222667751
"148","2015-08-05"," AAPL",7830.63110799459
"149","2015-08-06"," CVX",7983.38322901825
"150","2015-08-07"," AAPL",8048.87730835247
"151","2015-08-10"," AAPL",8269.21451978088
"152","2015-08-11"," CVX",8406.41401940728
"153","2015-08-12"," AAPL",8608.86148502966
"154","2015-08-13"," C",8654.14753998551
"155","2015-08-14"," GE",8799.22653476058
"156","2015-08-17"," MSFT",8895.09498777945
"157","2015-08-18"," FB",8998.15177928886
"158","2015-08-19"," FB",9062.81159815965
"159","2015-08-20","WFC",9008.23534671554
"160","2015-08-21"," BAC",8952.6284107438
"161","2015-08-24"," AAPL",9731.15882523333
"162","2015-08-25"," HSBC",9531.86955807196
"163","2015-08-26"," GOOG",9817.19368186242
"164","2015-08-27"," PTR",10168.6413619181
"165","2015-08-28"," CVX",10523.2086669745
"166","2015-08-31"," TOT",10759.7377758612
"167","2015-09-01"," FB",10806.8159325257
"168","2015-09-02"," MSFT",11061.934597608
"169","2015-09-03"," PTR",11087.3803657629
"170","2015-09-04"," FB",11222.1585614891
"171","2015-09-08"," GE",11428.1951482463
"172","2015-09-09"," FB",11385.3931289576
"173","2015-09-10"," FB",11626.8294985716
"174","2015-09-11"," AAPL",11878.5236155079
"175","2015-09-14"," HSBC",11980.4460995384
"176","2015-09-15"," TOT",12211.5465087093
"177","2015-09-16"," GE",12402.8745770984
"178","2015-09-17"," FB",12531.7243202175
"179","2015-09-18"," FB",12693.0777898749
"180","2015-09-21"," AAPL",12865.0436077721
"181","2015-09-22"," GE",13046.9000046985
"182","2015-09-23"," BAC",13147.2606736047
"183","2015-09-24"," CVX",13398.1827171907
"184","2015-09-25"," C",13499.6645725456
"185","2015-09-28"," XOM",13495.9454149558
"186","2015-09-29"," GE",13629.0748189071
"187","2015-09-30"," CVX",13934.6904668313
"188","2015-10-01"," FB",14073.959337233
"189","2015-10-02"," CVX",14763.7184547671
"190","2015-10-05"," CVX",15053.9392030354
"191","2015-10-06"," CVX",15556.451736784
"192","2015-10-07"," GE",15709.1880912261
"193","2015-10-08"," PTR",16116.9860467239
"194","2015-10-09"," AAPL",16427.6054954052
"195","2015-10-12"," GOOGL",16605.33575926
"196","2015-10-13"," TOT",16870.4914211974
"197","2015-10-14"," CVX",17163.0426129324
"198","2015-10-15"," BAC",17575.5649236555
"199","2015-10-16"," FB",17824.086926789
"200","2015-10-19"," FB",18060.6892038813
"201","2015-10-20"," AAPL",18454.8655518249
"202","2015-10-21"," GE",18493.3254916349
"203","2015-10-22"," XOM",18999.8983621669
"204","2015-10-23"," AAPL",19387.3860893446
"205","2015-10-26"," MSFT",20022.1911495452
"206","2015-10-27"," GOOGL",20194.4240400327
"207","2015-10-28"," BAC",21213.3518799542
"208","2015-10-29"," AAPL",21540.3981258874
"209","2015-10-30"," PTR",21669.924847898
"210","2015-11-02"," CVX",22710.2524330034
"211","2015-11-03"," CVX",23357.6218047577
"212","2015-11-04"," GOOG",23555.2880150426
"213","2015-11-05"," BAC",23942.5722829419
"214","2015-11-06"," GE",24332.9391642147
"215","2015-11-09"," GE",24324.7632966555
"216","2015-11-10"," FB",24772.4167805565
"217","2015-11-11"," GE",25157.9474256706
"218","2015-11-12"," GOOG",25165.8621159308
"219","2015-11-13"," GE",25519.8350661086
"220","2015-11-16"," CVX",26583.7671979487
"221","2015-11-17"," FB",26713.3550879085
"222","2015-11-18"," BAC",27341.7253256349
"223","2015-11-19"," AAPL",27606.6830490755
"224","2015-11-20"," GOOG",27979.0695967245
"225","2015-11-23"," CVX",28408.3020992217
"226","2015-11-24"," XOM",28949.2444653045
"227","2015-11-25"," PTR",29176.6060414861
"228","2015-11-27"," XOM",29411.9591341197
"229","2015-11-30"," CVX",29632.6135339357
"230","2015-12-01"," GOOG",30423.0960958283
"231","2015-12-02"," MSFT",30362.6028115514
"232","2015-12-03"," GE",30302.0597815452
"233","2015-12-04"," MSFT",31304.2913182018
"234","2015-12-07"," MSFT",31315.5139066394
"235","2015-12-08"," FB",32065.2793352463
"236","2015-12-09"," GE",32545.9378724817
"237","2015-12-10"," CVX",33026.7325034843
"238","2015-12-11"," GOOGL",33089.3445829644
"239","2015-12-14"," CVX",34251.1147802067
"240","2015-12-15"," XOM",35135.8142247565
"241","2015-12-16"," GE",35735.6387908759
"242","2015-12-17"," HSBC",35591.7956976148
"243","2015-12-18"," PTR",36095.3768965812
"244","2015-12-21"," PTR",36395.7193086623
"245","2015-12-22"," CVX",36865.3660310494
"246","2015-12-23"," PTR",38166.1162330157
"247","2015-12-24"," C",38333.3830540185
"248","2015-12-28"," GOOGL",38942.7343443835
"249","2015-12-29"," AAPL",39590.8076465224
"250","2015-12-30"," CVX",39586.4130668737
"251","2015-12-31"," GE",39958.4145077457
"252","2016-01-04"," AAPL",41025.424050346
"253","2016-01-05"," XOM",41519.7065643894
"254","2016-01-06"," GOOG",42294.3604896145
"255","2016-01-07"," TOT",42457.5405912555
"256","2016-01-08"," MSFT",42425.115767506
"257","2016-01-11"," C",42689.3606010639
"258","2016-01-12"," XOM",43311.3830054459
"259","2016-01-13"," XOM",43197.1838818755
"260","2016-01-14"," CVX",45052.6368408721
"261","2016-01-15"," CVX",46172.8841717114
"262","2016-01-19"," GOOGL",46104.2805004091
"263","2016-01-20"," GOOGL",46931.1377190436
"264","2016-01-21"," CVX",48271.1765736768
"265","2016-01-22"," AAPL",49636.6523081224
"266","2016-01-25"," MSFT",49493.3066199217
"267","2016-01-26"," CVX",50791.4715085863
"268","2016-01-27"," PTR",51516.3165984854
"269","2016-01-28"," FB",52434.1931145839
"270","2016-01-29"," C",54721.7658746904
"271","2016-02-01"," FB",56096.2671899309
"272","2016-02-02"," XOM",56398.7102144854
"273","2016-02-03"," XOM",58601.4971988166
"274","2016-02-04"," BAC",60238.1549734835
"275","2016-02-05"," XOM",60754.0465803074
"276","2016-02-08"," CVX",63897.2604620188
"277","2016-02-09"," FB",65475.9445173497
"278","2016-02-10"," CVX",65689.5335959598
"279","2016-02-11"," FB",67213.0578107441
"280","2016-02-12"," C",70029.9301783693
"281","2016-02-16"," AAPL",71223.8774609733
"282","2016-02-17"," CVX",73642.1987515077
"283","2016-02-18"," MSFT",73445.176412968
"284","2016-02-19"," FB",74891.8774643977
"285","2016-02-22"," BAC",77423.260368633
"286","2016-02-23"," GE",77449.7623506572
"287","2016-02-24"," TOT",80074.5580316497
"288","2016-02-25"," JPM",81329.9509375583
"289","2016-02-26"," BAC",82697.3920676469
"290","2016-02-29"," TOT",82789.9717980667
"291","2016-03-01"," C",87273.0984449151
"292","2016-03-02"," PTR",89614.6269488823
"293","2016-03-03"," PTR",91267.6583575814
"294","2016-03-04"," PTR",93613.1915435421
"295","2016-03-07"," CVX",96519.3007391815
"296","2016-03-08"," MSFT",98134.2906349397
"297","2016-03-09"," CVX",101547.656412379
"298","2016-03-10"," CVX",102806.197446891
"299","2016-03-11"," BAC",105483.445598944
"300","2016-03-14"," XOM",106687.423098665
"301","2016-03-15"," MSFT",108386.334961573
"302","2016-03-16"," PTR",111690.806703248
"303","2016-03-17"," GE",114425.790656071
"304","2016-03-18"," BAC",115345.876996158
"305","2016-03-21"," MSFT",116667.210155499
"306","2016-03-22"," AAPL",118296.677746299
"307","2016-03-23"," FB",118856.422136391
"308","2016-03-24"," CVX",121823.328031402
"309","2016-03-28"," GE",123192.573509144
"310","2016-03-29"," AAPL",126469.409729686
"311","2016-03-30"," AAPL",127528.654270877
"312","2016-03-31"," MSFT",128178.476528714
"313","2016-04-01"," C",131111.276978777
"314","2016-04-04"," AAPL",131942.456919184
"315","2016-04-05"," TOT",132668.747367541
"316","2016-04-06"," PTR",135853.818853717
"317","2016-04-07"," CVX",136458.436274525
"318","2016-04-08"," TOT",137000.776683655
"319","2016-04-11"," C",138278.637728094
"320","2016-04-12"," PTR",142571.52569209
"321","2016-04-13"," C",148267.685858066
"322","2016-04-14"," BAC",152917.953557319
"323","2016-04-15"," GOOG",153936.081292103
"324","2016-04-18"," PTR",157673.387654538
"325","2016-04-19"," TOT",160716.893987078
"326","2016-04-20"," BAC",164801.047768767
"327","2016-04-21"," FB",166104.228534103
"328","2016-04-22"," BAC",168785.134172221
"329","2016-04-25"," GOOG",170446.84069666
"330","2016-04-26"," C",171869.969548372
"331","2016-04-27"," PTR",176261.401953306
"332","2016-04-28"," HSBC",177469.391845453
"333","2016-04-29"," MSFT",179339.386827328
"334","2016-05-02"," CVX",181945.905475477
"335","2016-05-03"," AAPL",183838.7615085
"336","2016-05-04"," FB",186124.722972354
"337","2016-05-05"," GOOG",187119.764353836
"338","2016-05-06"," BAC",190908.153678991
"339","2016-05-09"," GOOGL",191546.531454078
"340","2016-05-10"," TOT",195456.475027385
"341","2016-05-11"," TOT",196747.406407998
"342","2016-05-12"," GE",198395.756178884
"343","2016-05-13"," AAPL",199542.027339359
"344","2016-05-16"," MSFT",203587.881623084
"345","2016-05-17"," C",206565.843002737
"346","2016-05-18"," C",216575.424713705
"347","2016-05-19"," XOM",220241.635160801
"348","2016-05-20"," GOOG",222790.535652844
"349","2016-05-23"," XOM",224292.500328001
"350","2016-05-24"," GOOG",228490.49333964
"351","2016-05-25","WFC",232730.317235952
"352","2016-05-26"," FB",235151.317634031
"353","2016-05-27"," GOOGL",238368.446325714
"354","2016-05-31"," MSFT",241743.743525686
"355","2016-06-01"," C",246469.398572875
"356","2016-06-02"," TOT",248899.734724442
"357","2016-06-03"," C",250444.655377877
"358","2016-06-06"," JPM",252924.307910773
"359","2016-06-07"," CVX",256599.955707918
"360","2016-06-08"," GOOG",258131.138963618
